0,tcp,http,SF,231,1499,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,33,0.0,0.0,0.0,0.0,1.0,0.0,0.06,30,41,1.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0,normal,21
3,tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,2,0.0,0.0,1.0,1.0,0.01,0.52,0.0,255,2,0.01,0.52,1.0,0.0,0.0,0.0,1.0,1.0,portsweep,18
0,tcp,netbios_ssn,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,11,1.0,1.0,0.0,0.0,0.04,0.05,0.0,255,5,0.02,0.09,0.0,0.0,1.0,1.0,0.0,0.0,neptune,19
0,tcp,gopher,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,7,1.0,1.0,0.0,0.0,0.05,0.06,0.0,255,9,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0.0,neptune,18
0,udp,domain_u,SF,44,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,151,0.0,0.0,0.0,0.0,1.0,0.0,0.01,249,129,0.52,0.02,0.0,0.0,0.0,0.0,0.0,0.0,normal,20
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,7,1.0,1.0,0.0,0.0,0.06,0.06,0.0,255,5,0.02,0.05,0.0,0.0,1.0,1.0,0.0,0.0,neptune,21
0,tcp,ftp_data,SF,334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8,34,1.0,0.0,1.0,0.18,0.0,0.0,0.0,0.0,warezclient,11
0,icmp,ecr_i,SF,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,237,237,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,normal,16
0,tcp,ftp_data,SF,334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,15,1.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,warezclient,14
0,udp,domain_u,SF,45,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,221,0.0,0.0,0.0,0.0,0.99,0.01,0.01,255,230,0.9,0.02,0.0,0.0,0.0,0.0,0.0,0.0,normal,18
0,udp,domain_u,SF,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,160,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,18
0,tcp,http,SF,287,392,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,42,0.0,0.0,0.0,0.0,1.0,0.0,0.12,202,219,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,normal,21
5,tcp,smtp,SF,6531,326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48,119,0.96,0.04,0.02,0.03,0.0,0.0,0.0,0.0,normal,21
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,10,0.0,0.0,1.0,1.0,0.04,0.06,0.0,255,10,0.04,0.07,0.0,0.0,0.0,0.0,1.0,1.0,neptune,21
0,udp,domain_u,SF,44,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,22,0.0,0.0,0.0,0.0,0.96,0.09,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21
0,tcp,http,SF,279,317,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19,255,1.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,normal,21
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,12,0.0,0.0,1.0,1.0,0.06,0.07,0.0,255,12,0.05,0.08,0.0,0.0,0.0,0.0,1.0,1.0,neptune,21
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,17,1.0,1.0,0.0,0.0,0.08,0.07,0.0,255,17,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0.0,neptune,21
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,1.0,1.0,0.5,1.0,0.0,255,1,0.0,0.51,0.44,0.0,0.08,0.0,0.45,1.0,portsweep,20
0,tcp,ftp_data,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,23,1.0,1.0,0.0,0.0,0.08,0.05,0.0,255,23,0.09,0.05,0.0,0.0,1.0,1.0,0.0,0.0,neptune,20
0,tcp,http,SF,222,1688,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0.08,0.08,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21
0,tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,10,1.0,1.0,0.0,0.0,0.19,0.07,0.0,255,70,0.27,0.02,0.02,0.0,1.0,1.0,0.0,0.0,neptune,18
0,udp,domain_u,SF,45,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,158,0.0,0.0,0.0,0.0,1.0,0.0,0.01,255,235,0.92,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal,19
0,udp,domain_u,SF,46,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,305,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal,18
0,tcp,nnsp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,9,1.0,1.0,0.0,0.0,0.06,0.06,0.0,255,9,0.04,0.06,0.0,0.0,1.0,1.0,0.0,0.0,neptune,21
0,tcp,smtp,SF,826,336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72,114,0.47,0.08,0.01,0.02,0.0,0.0,0.0,0.0,normal,21
0,tcp,whois,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,1.0,1.0,0.0,0.0,0.5,0.33,0.0,255,6,0.02,0.08,0.0,0.0,1.0,1.0,0.0,0.0,neptune,18
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,1,0.07,0.0,0.93,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.04,0.0,0.96,1.0,satan,20
0,udp,other,SF,516,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,229,0.0,0.0,0.0,0.0,1.0,0.0,0.0,229,229,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,normal,17
0,udp,domain_u,SF,46,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,154,0.0,0.0,0.0,0.0,1.0,0.0,0.03,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,18
0,udp,domain_u,SF,45,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,148,0.0,0.0,0.0,0.0,0.99,0.03,0.01,255,234,0.92,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal,20
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,229,1.0,0.0,1.0,0.11,0.0,0.0,1.0,1.0,normal,21
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,14,1.0,1.0,0.0,0.0,0.06,0.06,0.0,255,14,0.05,0.06,0.0,0.0,1.0,1.0,0.0,0.0,neptune,21
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4,255,1.0,0.0,0.25,0.14,0.0,0.0,1.0,0.94,normal,21
0,tcp,netbios_ns,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,4,1.0,1.0,0.0,0.0,0.01,0.06,0.0,255,4,0.02,0.08,0.0,0.0,1.0,1.0,0.0,0.0,neptune,18
0,icmp,ecr_i,SF,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,482,0.0,0.0,0.0,0.0,1.0,0.0,0.0,133,133,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,smurf,18
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,99,1.0,0.0,1.0,0.51,0.0,0.0,0.0,0.0,ipsweep,16
0,tcp,http,SF,335,16319,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,14,0.0,0.0,0.0,0.0,1.0,0.0,0.21,22,255,1.0,0.0,0.05,0.02,0.0,0.0,0.0,0.0,normal,21
0,udp,domain_u,SF,44,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,206,0.0,0.0,0.0,0.0,1.0,0.01,0.01,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal,18
0,tcp,http,SF,214,961,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,16,0.0,0.0,0.0,0.0,1.0,0.0,0.25,13,255,1.0,0.0,0.08,0.06,0.0,0.0,0.0,0.0,normal,21
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,250,0.98,0.01,0.98,0.0,0.0,0.0,0.0,0.0,smurf,20
0,tcp,ftp_data,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,1.0,1.0,0.0,0.0,0.2,0.08,0.0,255,5,0.02,0.07,0.01,0.0,1.0,1.0,0.0,0.0,neptune,18
0,tcp,bgp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,12,0.0,0.0,1.0,1.0,0.06,0.06,0.0,255,12,0.05,0.07,0.0,0.0,0.0,0.0,1.0,1.0,neptune,18
0,tcp,vmnet,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,7,0.0,0.0,1.0,1.0,0.04,0.06,0.0,255,7,0.03,0.08,0.0,0.0,0.0,0.0,1.0,1.0,neptune,18
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,8,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,ipsweep,15
0,udp,other,SF,516,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,268,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,normal,17
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,20,1.0,1.0,0.0,0.0,0.11,0.05,0.0,255,10,0.04,0.08,0.0,0.0,1.0,1.0,0.0,0.0,neptune,20
0,icmp,ecr_i,SF,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,247,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,smurf,18
0,tcp,http,SF,241,5643,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0.0,0.0,0.0,0.0,1.0,0.0,0.4,3,255,1.0,0.0,0.33,0.03,0.0,0.0,0.0,0.0,normal,21
0,tcp,http,SF,322,294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,normal,21
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,5,0.0,0.0,1.0,1.0,0.03,0.06,0.0,255,5,0.02,0.07,0.0,0.0,0.0,0.0,1.0,1.0,neptune,21
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,12,1.0,1.0,0.0,0.0,0.1,0.07,0.0,255,11,0.04,0.06,0.0,0.0,1.0,1.0,0.0,0.0,neptune,21
0,tcp,supdup,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,25,1.0,1.0,0.0,0.0,0.08,0.05,0.0,255,25,0.1,0.05,0.0,0.0,1.0,1.0,0.0,0.0,neptune,18
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,58,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,ipsweep,18
0,udp,domain_u,SF,44,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,162,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,18
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,4,1.0,1.0,0.0,0.0,0.02,0.07,0.0,255,4,0.02,0.09,0.0,0.0,1.0,1.0,0.0,0.0,neptune,21
25,tcp,ftp,SF,237,766,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,125,23,0.18,0.06,0.01,0.0,0.0,0.0,0.0,0.0,normal,21
0,tcp,ftp_data,SF,748,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53,65,0.02,0.08,0.02,0.03,0.0,0.0,0.0,0.0,normal,21
0,tcp,http,SF,204,13614,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,170,1.0,0.0,0.5,0.05,0.0,0.0,0.0,0.0,normal,21
0,tcp,http,SF,158,2340,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,255,1.0,0.0,0.5,0.04,0.0,0.0,0.0,0.0,normal,21
0,udp,domain_u,SF,45,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,175,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,18
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,1.0,1.0,0.0,1.0,27,255,1.0,0.0,0.04,0.1,0.0,0.0,0.85,0.97,normal,21
