0,tcp,imap4,RSTO,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,1.0,1.0,0.0,1.0,255,28,0.11,0.03,0.0,0.0,0.02,0.11,0.36,0.82,mscan,14,mscan
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,17,0.0,0.0,1.0,1.0,0.13,0.05,0.0,255,17,0.07,0.05,0.0,0.0,0.0,0.0,1.0,1.0,neptune,21,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,17,1.0,1.0,0.0,0.0,0.11,0.05,0.0,255,17,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0.0,neptune,21,neptune
280,tcp,ftp_data,SF,283618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,14,1.0,0.0,1.0,0.14,0.0,0.07,0.0,0.0,warezmaster,18,warezmaster
61,tcp,telnet,SF,195,2051,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,97,29,0.3,0.03,0.01,0.0,0.01,0.03,0.0,0.0,ps,0,ps
0,tcp,pop_3,RSTO,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0.0,0.0,1.0,1.0,0.33,1.0,1.0,255,42,0.16,0.02,0.0,0.0,0.0,0.0,0.59,1.0,mscan,14,mscan
0,tcp,ftp_data,SF,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19,32,0.47,0.16,0.47,0.06,0.0,0.0,0.05,0.0,rootkit,0,rootkit
0,tcp,http,SF,242,1123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,39,0.0,0.0,0.0,0.0,1.0,0.0,0.05,254,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,normal,21,normal
0,tcp,iso_tsap,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,15,0.0,0.0,1.0,1.0,0.07,0.07,0.0,255,15,0.06,0.06,0.0,0.0,0.0,0.0,1.0,1.0,neptune,20,neptune
0,udp,private,SF,56,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,294,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,normal,17,normal
804,tcp,telnet,SF,1589,36386,0,0,3,7,0,1,49,1,0,145,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18,4,0.22,0.17,0.06,0.0,0.0,0.0,0.06,0.25,rootkit,0,rootkit
0,tcp,http,SF,231,6828,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40,255,1.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,normal,21,normal
0,udp,other,SF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,1,0.0,0.0,0.0,0.0,0.01,1.0,0.0,255,1,0.0,0.62,0.99,0.0,0.0,0.0,0.0,0.0,satan,19,satan
1,tcp,imap4,RSTO,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0.0,0.0,1.0,1.0,0.5,1.0,1.0,255,47,0.18,0.02,0.0,0.0,0.0,0.0,0.68,0.98,mscan,13,mscan
31,tcp,ftp,SF,189,541,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,rootkit,6,rootkit
0,tcp,ftp,SF,25,157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31,11,0.35,0.13,0.03,0.0,0.0,0.0,0.0,0.0,guess_passwd,7,guess_passwd
0,tcp,telnet,SF,133,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,76,0.3,0.02,0.0,0.0,0.0,0.0,0.01,0.04,guess_passwd,10,guess_passwd
0,tcp,ftp_data,SF,2209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,xterm,0,xterm
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,1,0.12,0.0,0.88,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.13,0.0,0.87,1.0,satan,20,satan
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,1,0.0,0.0,1.0,1.0,0.0,0.06,0.0,255,1,0.0,0.07,0.0,0.0,0.0,0.0,1.0,1.0,neptune,21,neptune
684,tcp,telnet,SF,2715,13392,0,0,0,1,1,1,8,0,0,3,5,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,14,0.05,0.71,0.0,0.0,0.0,0.0,0.68,0.07,buffer_overflow,3,buffer_overflow
30,tcp,telnet,SF,137,1403,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,235,17,0.07,0.03,0.0,0.0,0.0,0.0,0.0,0.0,buffer_overflow,1,buffer_overflow
0,tcp,http,SF,393,6248,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,normal
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,1,0.07,0.0,0.91,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.05,0.0,0.93,1.0,saint,18,saint
0,tcp,http,SF,304,1380,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,123,0.48,0.03,0.0,0.0,0.0,0.0,0.29,0.0,normal,18,normal
0,tcp,http,SF,224,595,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,255,1.0,0.0,0.5,0.02,0.0,0.0,0.0,0.0,normal,21,normal
0,tcp,imap4,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,9,0.0,0.0,1.0,1.0,0.06,0.06,0.0,255,9,0.04,0.06,0.0,0.0,0.0,0.0,1.0,1.0,neptune,20,neptune
0,tcp,http,SF,297,2247,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39,255,1.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,normal,21,normal
0,tcp,http,SF,298,4192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,238,255,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,normal,21,normal
5,tcp,ftp,SF,95,332,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,247,90,0.36,0.03,0.0,0.0,0.0,0.0,0.0,0.0,ps,7,ps
73,tcp,telnet,SF,3222,4004,0,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9,6,0.67,0.33,0.11,0.0,0.0,0.0,0.0,0.0,xterm,1,xterm
21,tcp,ftp,SF,132,572,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18,1,0.06,0.17,0.06,0.0,0.0,0.0,0.0,0.0,xterm,4,xterm
0,udp,domain_u,SF,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,212,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,normal,18,normal
40,tcp,telnet,SF,258,2625,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28,2,0.04,0.21,0.04,1.0,0.0,0.0,0.07,0.0,perl,1,perl
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,1.0,1.0,0.5,1.0,0.0,255,1,0.0,1.0,0.99,0.0,0.0,0.0,0.99,1.0,portsweep,18,portsweep
0,udp,private,SF,47,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,138,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,normal,14,normal
2,tcp,smtp,SF,4485,1125,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,4,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,sendmail,0,sendmail
0,tcp,ftp,SF,25,157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,46,21,0.46,0.09,0.02,0.0,0.0,0.0,0.0,0.0,guess_passwd,7,guess_passwd
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.14,0.0,0.86,1.0,0.0,1.0,0.0,255,1,0.0,0.99,0.0,0.0,0.12,0.0,0.88,1.0,satan,20,satan
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,5,0.0,0.0,1.0,1.0,0.02,0.06,0.0,255,5,0.02,0.06,0.0,0.0,0.0,0.0,1.0,1.0,neptune,21,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,12,1.0,1.0,0.0,0.0,0.05,0.07,0.0,255,12,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0.0,neptune,21,neptune
0,tcp,http,SF,205,871,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,41,0.0,0.0,0.0,0.0,1.0,0.0,0.05,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,normal
0,tcp,telnet,SF,125,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,248,0.97,0.01,0.0,0.0,0.0,0.0,0.02,0.02,guess_passwd,16,guess_passwd
72,tcp,telnet,SF,2783,15142,0,0,0,10,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,56,0.22,0.15,0.0,0.0,0.0,0.0,0.98,0.98,buffer_overflow,4,buffer_overflow
5,tcp,ftp,SF,94,333,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27,20,0.74,0.11,0.04,0.0,0.0,0.0,0.0,0.0,ps,5,ps
4,tcp,pop_3,SF,32,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,232,213,0.92,0.01,0.0,0.0,0.0,0.0,0.04,0.0,guess_passwd,10,guess_passwd
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,7,1.0,1.0,0.0,0.0,0.03,0.06,0.0,255,7,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0.0,neptune,21,neptune
0,udp,private,SF,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,snmpguess,15,snmpguess
988,tcp,telnet,SF,1773,32209,0,0,0,4,0,1,57,1,0,51,7,5,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,104,0.41,0.03,0.0,0.0,0.33,0.77,0.02,0.01,rootkit,8,rootkit
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,9,0.0,0.0,1.0,1.0,0.04,0.06,0.0,255,9,0.04,0.06,0.0,0.0,0.0,0.0,0.99,1.0,neptune,21,neptune
0,tcp,imap4,RSTO,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,0.5,1.0,1.0,255,48,0.19,0.03,0.0,0.0,0.0,0.0,0.7,0.96,mscan,13,mscan
0,tcp,http,SF,336,285,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,10,0.0,0.0,0.0,0.0,1.0,0.0,0.2,255,234,0.92,0.02,0.0,0.0,0.0,0.0,0.05,0.0,normal,18,normal
0,udp,domain_u,SF,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,196,0.0,0.0,0.0,0.0,0.99,0.02,0.01,255,254,1.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,normal,18,normal
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2,0.0,0.0,1.0,1.0,0.02,0.08,0.0,255,2,0.01,0.06,0.0,0.0,0.0,0.0,1.0,1.0,neptune,21,neptune
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5,6,0.0,0.0,0.0,0.0,1.0,0.0,0.33,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0.05,0.05,back,15,back
314,tcp,telnet,SF,2602,3167,0,0,0,1,0,1,4,0,0,8,4,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,5,1.0,0.0,0.5,0.8,0.0,0.0,0.0,0.0,xterm,2,xterm
10,tcp,ftp_data,SF,256000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,51,0.2,0.03,0.2,0.0,0.29,0.0,0.02,0.0,rootkit,7,rootkit
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,1,0.17,0.0,0.83,1.0,0.0,1.0,0.0,255,1,0.0,0.91,0.0,0.0,0.14,0.0,0.86,1.0,satan,17,satan
54,tcp,ftp,SF,148,643,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,192,1,0.01,0.04,0.01,0.0,0.0,0.0,0.0,0.0,rootkit,5,rootkit
0,tcp,other,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,2,0.33,0.5,0.17,0.0,0.0,0.0,0.33,0.0,named,7,named
0,tcp,ftp_data,SF,0,3249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,11,1.0,0.0,1.0,0.27,0.0,0.0,0.0,0.0,ps,14,ps
0,tcp,ftp_data,SF,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,19,1.0,0.0,1.0,0.16,0.0,0.0,0.0,0.0,warezmaster,12,warezmaster
4,tcp,pop_3,SF,28,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,223,204,0.91,0.01,0.0,0.0,0.0,0.0,0.04,0.0,guess_passwd,10,guess_passwd
0,tcp,csnet_ns,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,12,0.0,0.0,1.0,1.0,0.04,0.06,0.0,255,12,0.05,0.06,0.0,0.0,0.0,0.0,1.0,1.0,neptune,19,neptune
2,tcp,telnet,SF,398,3881,0,0,1,1,0,1,0,1,0,4,3,1,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,153,19,0.12,0.1,0.01,0.0,0.0,0.0,0.02,0.0,sqlattack,1,sqlattack
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,16,0.01,0.06,0.99,0.94,0.06,0.06,0.0,255,14,0.05,0.06,0.0,0.0,0.01,0.07,0.99,0.93,neptune,21,neptune
0,tcp,telnet,SF,120,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,110,0.43,0.02,0.0,0.0,0.0,0.0,0.01,0.03,guess_passwd,11,guess_passwd
0,udp,private,SF,55,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,normal,17,normal
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,6,0.0,0.0,1.0,1.0,0.02,0.06,0.0,255,6,0.02,0.07,0.0,0.0,0.0,0.0,1.0,1.0,neptune,21,neptune
0,udp,domain_u,SF,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,106,0.0,0.0,0.0,0.0,1.0,0.0,0.02,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,20,normal
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,1.0,1.0,0.5,1.0,0.0,255,1,0.0,0.98,0.98,0.0,0.0,0.0,0.98,1.0,portsweep,18,portsweep
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,10,0.0,0.0,1.0,1.0,0.09,0.07,0.0,255,10,0.04,0.06,0.0,0.0,0.0,0.0,1.0,1.0,neptune,21,neptune
280,tcp,ftp_data,SF,283618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,36,1.0,0.0,1.0,0.14,0.0,0.0,0.0,0.0,warezmaster,15,warezmaster
1,tcp,telnet,SF,117,1357,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26,2,0.08,0.12,0.04,0.0,0.0,0.0,0.0,0.0,ps,3,ps
0,tcp,telnet,RSTO,120,188,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,164,0.64,0.02,0.0,0.0,0.0,0.0,0.02,0.03,guess_passwd,10,guess_passwd
7682,tcp,telnet,SF,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,162,0.64,0.02,0.0,0.0,0.53,0.51,0.01,0.01,processtable,18,processtable
0,icmp,eco_i,SF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,68,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,ipsweep,18,ipsweep
0,tcp,http,SF,204,167,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12,255,1.0,0.0,0.08,0.02,0.0,0.0,0.0,0.0,normal,21,normal
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,1,0.16,0.0,0.84,1.0,0.0,1.0,0.0,255,1,0.0,0.95,0.0,0.0,0.15,0.0,0.85,1.0,satan,18,satan
902,tcp,http,RSTR,3944,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,60,0.02,0.02,0.97,0.97,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,apache2,14,apache2
0,udp,domain_u,SF,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,97,0.0,0.0,0.0,0.0,1.0,0.0,0.02,52,29,0.56,0.06,0.02,0.0,0.0,0.0,0.0,0.0,normal,21,normal
7550,tcp,telnet,SF,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,170,0.67,0.31,0.0,0.0,0.5,0.75,0.31,0.01,processtable,18,processtable
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,18,0.0,0.0,1.0,1.0,0.18,0.06,0.0,255,18,0.07,0.05,0.0,0.0,0.0,0.0,1.0,1.0,neptune,21,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,6,1.0,1.0,0.0,0.0,0.02,0.06,0.0,255,6,0.02,0.06,0.0,0.0,1.0,1.0,0.0,0.0,neptune,21,neptune
282,tcp,ftp,SF,159,597,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,221,12,0.05,0.68,0.0,0.0,0.0,0.0,0.69,0.08,warezmaster,9,warezmaster
0,udp,private,SF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,1,0.0,0.0,0.0,0.0,0.01,1.0,0.0,255,1,0.0,0.92,1.0,0.0,0.0,0.0,0.0,0.0,satan,16,satan
69,tcp,telnet,SF,2458,223095,0,0,0,6,0,1,36,1,0,31,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,120,28,0.23,0.03,0.01,0.0,0.0,0.0,0.0,0.0,buffer_overflow,0,buffer_overflow
0,tcp,telnet,S3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,255,93,0.36,0.03,0.0,0.0,0.05,0.15,0.11,0.14,processtable,17,processtable
281,tcp,ftp,SF,156,593,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,233,78,0.33,0.03,0.0,0.0,0.0,0.0,0.0,0.0,warezmaster,13,warezmaster
0,tcp,other,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,1,0.18,1.0,0.82,0.0,0.0,1.0,0.0,255,1,0.0,0.89,0.0,0.0,0.14,1.0,0.85,0.0,satan,19,satan
0,udp,domain_u,SF,44,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.0,0.0,0.67,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,normal
0,tcp,other,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,1,0.16,1.0,0.84,0.0,0.0,1.0,0.0,255,1,0.0,0.96,0.0,0.0,0.13,1.0,0.86,0.0,satan,19,satan
0,tcp,http,SF,233,10963,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,normal
0,tcp,smtp,SF,779,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,196,193,0.73,0.03,0.01,0.01,0.0,0.0,0.0,0.0,normal,21,normal
0,tcp,telnet,S3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,255,114,0.45,0.03,0.0,0.0,0.15,0.33,0.11,0.11,processtable,17,processtable
0,udp,private,SF,54,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,normal,17,normal
